实际值,XGB预测值,LGB预测值
7.61,8.692193,8.073973970621918
6.64035477154634,6.4570794,6.253303378010985
6.54,6.19916,5.4223130463869555
8.27,8.287058,7.462467538501119
7.30725679361635,7.1207433,7.225157721430185
6.5906860182906,6.4674273,6.351494893639554
6.94920710337553,6.6521792,6.667387670412862
5.62872065199456,5.709753,5.525053899885614
5.4,5.9858694,6.097638333142458
6.52,7.2432575,7.688115322664466
7.83,8.797827,8.194116544921988
5.9570733059941,6.138274,6.031627814578142
6.50858329282177,6.5010686,6.651729745000099
7.16114221514839,7.561469,7.2321388499649295
19.76,19.4955,18.323796884624272
5.9570733059941,6.138274,6.031627814578142
5.87705730618947,5.124633,5.458762375929488
5.59885496262242,5.796795,5.867082668806185
12.32,12.060006,12.733558569447341
5.99049535513355,6.056743,6.452134832592308
6.96,7.1550026,7.161741981076145
5.78,6.1212325,6.444074845602988
6.1,6.813882,7.498943994563454
5.98145435379998,5.977708,6.148305802977082
6.26363187607864,7.559922,8.709003347410508
6.28191386601298,6.1486773,6.229396775786686
4.95,5.2846327,5.733904121055346
6.61,7.050081,7.167490300021815
7.94887616720194,5.6844788,6.050478784435912
9.51536610586271,8.433014,7.908513478725863
7.07273208478461,7.0331397,7.0129279037037175
5.91501197594814,6.1009407,6.021104183912678
7.36013690489663,7.1198273,7.27231121025644
8.51685176769699,7.9847507,7.9100568569377785
6.61,6.1789355,5.975349437325983
5.26586986266663,4.2191277,5.625518445210214
4.9,9.489055,9.0907800193276
6.66,6.55857,6.798754318176035
10.19,10.190752,9.823909344294565
9.51,10.040958,9.744946499849153
8.18213641108625,8.128855,8.101038420632461
5.65546332249367,6.029786,5.911928163986544
6.44000059128218,6.113069,6.793163262830239
10.05,9.361931,9.131872681162077
6.28996622627252,6.1226645,5.336940537063698
6.20745950193837,5.549001,6.611938751306307
6.17116137483094,6.3182626,5.192018099233982
9.24,10.075418,9.705313879433124
8.11672202859608,7.379704,7.9100568569377785
7.00131535060769,6.799861,6.667752017934085
10.67,9.91013,9.967608375396903
5.85883978556248,6.0469193,5.847826697684415
6.4876367925672,6.491168,6.429989559341877
4.77739016691967,4.4923897,4.377888114679354
6.25004129571719,5.9344754,6.12468413045013
6.30882273606901,6.593421,7.55329630567802
6.11247022835678,6.2662344,6.187730026629554
6.95393287883963,6.476139,6.583576996063022
8.0,8.535241,8.095612280167066
6.03637918121362,6.1052237,6.206048170859255
5.55,5.6843424,5.850047778244716
8.22293031496969,8.333277,8.302572954070515
9.0,9.168393,9.331607590003294
7.60133372863895,7.4884973,7.70137173743464
8.52470278843394,8.128855,8.101038420632461
5.94440091556357,5.924497,6.229396775786686
5.8129453003219,5.924497,6.229396775786686
9.35,10.170334,9.413999772866934
6.3723514451113,6.340908,6.648006116441953
5.50827925089585,5.9883795,5.890979865509806
5.97950259192796,5.8933854,7.116637259145489
5.87,5.595205,6.550066969501559
5.89431503647817,6.0633917,6.196096304304358
5.11916578678828,5.261157,5.338498083628784
10.24,9.152628,9.747169560444949
5.9898979646415,6.000062,5.997750074662205
7.24,6.492734,6.436911270465077
6.85377760896285,7.5230145,6.837834059109491
8.35,8.112184,7.506481129164011
5.12004775614662,6.1226645,5.336940537063698
6.9614375104862,6.365083,6.1118202170700355
7.62076214039263,6.82839,6.1704523903328985
5.75392310932744,5.7934403,5.872366104954967
7.24690147943848,7.2815175,7.27231121025644
7.94887616720194,5.6844788,6.050478784435912
5.36,5.7152395,5.850047778244716
5.98915588721821,5.91498,5.847338949998917
9.00276094313785,9.540459,9.283152095161013
7.08,6.7813873,6.72052661964623
7.36877154254678,6.650057,6.709636130163781
9.32,9.533627,9.443562687113673
5.71322734855731,5.7918735,6.019927455470261
10.3,10.140206,9.430719913836965
7.52561342521275,6.979459,7.331485397113055
5.36227768811152,5.9883795,5.890979865509806
7.23561069602716,7.1924343,7.228705751698041
9.84579916745183,8.371581,7.389040542845397
6.98006945635745,6.799861,6.667752017934085
7.47132251511646,5.366658,5.585131295946271
6.14215789733411,6.28664,6.7620296568675125
6.61,6.764548,6.658997532113186
6.38995694714955,6.208618,6.111522017240621
6.00927561459841,6.54916,6.420488756826702
9.33681871244082,9.254727,9.077648135114977
12.2429347742296,11.956514,9.653649833931164
5.79,5.8992662,6.355219633904227
6.88,6.6925435,7.073217517599371
6.06,6.9423676,7.0019176504136285
7.77,10.165305,9.908116280424332
11.2299171571935,7.9378986,8.115922385947421
7.42979171680103,6.6220675,6.659399562459598
6.72,7.411816,7.780756266218606
5.22854026278901,5.8933854,7.116637259145489
10.85,10.020935,11.054029010876084
6.08855689131553,6.0681906,5.993430928117487
12.78,12.777909,12.769265043145658
6.34674438654464,6.298955,5.700966581535369
6.97097460772288,6.5097446,6.393406578542102
5.76746453937356,6.0633917,6.196096304304358
4.79648766927522,7.172245,6.636574149169965
5.71322734855731,6.028475,6.13399184798062
7.27535633084789,8.015845,7.5219210393181335
9.91151843013143,7.7245274,7.66814984395612
6.15442601540131,6.4340014,5.973756522884858
6.21069308485029,6.2952065,6.215269141789092
7.58,7.7683787,7.315477699594996
8.54,8.66979,8.085308087904373
7.21638185854949,8.09247,7.567065327379823
6.63902124649456,6.1266522,6.13399184798062
6.59,6.8851595,6.959930825184809
6.5225027735149,6.9056916,7.359126722788279
8.24908346092241,7.9949718,8.030694951257795
6.37811135255592,6.3659496,5.965601488493074
7.03,7.091494,7.017888076777595
7.97,7.3409114,7.989285568450187
7.89,6.9734397,7.364547849812299
5.65,5.9371033,6.270330822328932
7.87,8.352831,7.525914395320524
9.55,9.713295,10.425291675738725
5.57,5.919724,6.060737424861568
9.11,9.971987,9.657181251533572
7.45,8.373173,8.341898225529146
6.66364293016345,7.1032877,7.857509406540262
6.8607436541272,6.708723,6.743973186000603
6.58,6.5546303,6.5232552638098396
7.79,7.7457676,7.709145434634771
5.17474948351164,5.704882,5.890583051397909
3.65176589140122,5.374872,5.0759975537196995
6.95,7.411816,7.780756266218606
5.94440091556357,5.924497,6.229396775786686
7.39,7.1724944,7.236978616353132
6.94563782818446,7.0856047,6.84675937889764
7.17931154514129,7.3666368,8.059396825840137
6.08500855716846,6.1177554,6.2953169747531845
