实际值,XGB预测值,LGB预测值
2.95,2.777895,2.751851605041008
2.46396514475116,2.3882241,2.405375523781241
2.33,2.1949394,2.048303374064318
2.6,2.577983,2.451441154143747
2.42937904658708,2.326625,2.3171838249501002
2.3913274859373,2.3424993,2.3275331791444986
2.26301893589797,2.2958908,2.207681173877632
2.06069076423918,2.1157558,2.079656150557532
2.13,2.2716227,2.334932998400428
2.31,2.5433662,2.5541174381951413
2.98,2.7771134,2.7606782956798073
2.26957451702739,2.1291056,2.084433999578851
2.33775794433138,2.3307629,2.3302413598148304
2.12292095910705,2.4364052,2.4198763697987395
3.23,3.2410064,2.9925500141720462
2.26957451702739,2.1291056,2.084433999578851
2.20493120366123,2.0491052,2.055271449566351
2.21461149720171,2.183281,2.2392462137892712
3.08,2.7587528,2.7042881735354616
2.22005440281912,2.2082934,2.200615077142669
2.13,2.3033657,2.3113671675180756
2.27,2.3555942,2.286492261625442
2.2,2.3199775,2.43036784299026
2.26474506764313,2.260913,2.2041069575323924
2.20700086751844,2.486398,2.4789357757013515
2.28245628955619,2.263942,2.2282027487618903
2.01,2.1164978,2.1774546581428065
2.22,2.3330948,2.373301260928724
1.90071902504285,1.9082063,1.975849819979686
2.10474928281591,2.0775511,2.1371163443859116
2.48948528741157,2.4876213,2.548196809356012
2.43346473324648,2.320308,2.330691152570995
2.41557399019632,2.2918093,2.3487717830445085
2.47532135255961,2.393956,2.4171906617897987
2.47,2.3663764,2.1782776954901335
1.52442631205899,1.0612363,1.7620783908576436
1.98,2.639166,2.737646423608011
2.5,2.5239894,2.398403305171247
2.81,2.857715,2.9054376729593003
2.73,2.7439775,2.7325030697048445
2.7681682696678,2.6199827,2.620072106052001
2.20162067785733,2.093286,2.15224911109582
2.19556127876342,2.2657542,2.2082578573694214
2.69,2.7269988,2.7181459797150076
2.17410939159238,2.2383575,2.2193762426915757
1.94483798150111,2.065896,2.195409625395471
2.3580904329644,2.2765162,2.2263526227316586
2.68,2.7390213,2.6950583996140596
2.48005947606198,2.3963327,2.4171906617897987
2.4171024548534,2.3985395,2.4744442499300416
2.83,2.7640245,2.6583432095837023
2.25799304790846,2.2784858,2.349636923852134
2.41851859573292,2.3993428,2.4067257188618316
1.92422605434792,1.8192966,1.8658220634022018
2.33217731650058,2.2249918,2.265811356051482
2.32154213336164,2.3776994,2.363430060631931
2.41393044535755,2.3418498,2.326610158969542
2.43304834556924,2.341411,2.3638106490045208
2.55,2.6925378,2.768752118463605
2.19501278059212,2.2113042,2.1970438844680387
2.19,2.2311633,2.235113496515134
2.53176977330605,2.5506046,2.479862077062789
2.67,2.740859,2.7683853742207085
1.95524034991021,2.491654,2.2094367790184197
2.76315780756096,2.6199827,2.620072106052001
2.26633448450579,2.2664962,2.2331263281895493
2.24509409919495,2.2664962,2.2331263281895493
2.69,2.711476,2.6711500531806593
1.70165548953269,1.7488166,1.819048191539856
2.15157359765903,2.2080567,2.188371681998899
2.40852781709999,2.3852181,2.4341727577622962
2.29,2.159523,2.321143673340196
2.28225100678056,2.2591543,2.2468011796555483
1.99711749099922,2.0316377,1.987719822598197
2.88,2.6469324,2.839999840756064
2.41989166107435,2.3225064,2.326903069983903
2.4,2.3122816,2.269157261013705
2.2689822061195,2.3552904,2.332867544035339
2.56,2.5931304,2.5218441112814673
2.01765231785197,2.2383575,2.2193762426915757
2.49964392355192,2.3081794,2.275640089809704
2.01886583832184,2.102501,2.1791604353485177
2.17566259707159,2.2176237,2.208235410627755
2.36285215720179,2.3908901,2.407644497041732
1.90071902504285,1.9082063,1.975849819979686
2.08,2.2220469,2.219607025458436
2.23489156636371,2.2192416,2.311417141682027
2.84246353162492,2.709788,2.7625640325823024
2.6,2.3832774,2.2850532834857207
2.62069381647013,2.3739107,2.357392754270779
2.65,2.8022034,2.834483110259381
2.24397201300395,2.2163463,2.2433609332856372
2.77,2.783738,2.681300496574597
2.42645002754283,2.3131013,2.331937638152087
2.07855102709687,2.2080567,2.188371681998899
2.27733621040451,2.3157418,2.402006075448738
2.99616245388508,2.760816,2.5952475620923607
2.4475967073013,2.3985395,2.4744442499300416
2.58054593798341,2.0720627,2.186222288667387
2.04675225527125,2.1527233,2.2055894128885978
2.24,2.2832685,2.2959865214993735
2.17491478904964,2.1882694,2.22235784659977
2.18457530426132,2.188895,2.146348567008849
2.90358331953796,2.9103222,2.8167998385137882
2.9509689108,2.8079295,2.5644890876684987
2.17,2.1743436,2.2578015957976474
2.53,2.3766851,2.346105093372897
2.17,2.3787737,2.3986054858078405
2.5,2.7798488,2.8895016218602416
2.96849380864316,2.574947,2.6354034575012744
2.6028740639318,2.4257994,2.426061695227849
2.11,2.178328,2.3322642057742717
2.01745821704936,2.3852181,2.4341727577622962
2.88,2.7973392,2.7787055939734406
2.10762258075321,2.152217,2.167063936447384
3.13,2.7273479,2.7111918445381873
2.08839350135654,2.2006505,2.2210221731591684
2.58160461317739,2.390208,2.323179143828524
2.25165048470447,2.2591543,2.2468011796555483
1.41034823345127,1.8564651,2.060001663997956
2.24397201300395,2.2791815,2.252049216784486
2.35578973603611,2.508666,2.5574318000766993
2.97519672166413,2.4957917,2.417174884126543
2.02639180868093,2.2420213,2.210725474049903
2.30246898131056,2.2507384,2.293717718993096
2.29,2.7305675,2.6931075624720826
2.5,2.6581738,2.4503330987185294
2.47541148330051,2.7762425,2.70561274929057
2.42125204098592,2.3118417,2.265416999749825
2.23,2.277625,2.2365707435362565
2.49242961550134,2.436467,2.4382525445213625
2.84402572129076,2.739842,2.6562045962842995
2.13309674507915,2.1972525,2.2094609123706443
2.59,2.5982006,2.4911073162191752
2.53,2.2794273,2.3570436167818807
2.49,2.3549297,2.3636171519850606
2.14,1.9295305,1.901472979008857
2.45,2.5177336,2.5480259525073183
2.67,2.6770096,2.7154581073244235
2.06,2.1495051,2.1374105527203797
2.73,2.74751,2.758810523999814
