实际值,XGB预测值,LGB预测值
1.1,0.98745984,0.9972037096280023
1.35902448217646,1.3035221,1.2791519707158687
1.39,1.316864,1.3459960634575512
1.32,1.2265466,1.3681305464641351
1.20873518563561,1.5609818,1.5759819017597057
1.15766283203409,1.4294994,1.4530444288738842
1.82737953550814,1.5391582,1.415060980117411
0.856433996490747,0.9461643,0.9412698644669336
0.78,0.9364564,0.9340384349913237
1.45,1.222388,1.104633959404541
1.24,1.0482417,1.0707309063345585
1.31692732157423,1.3144135,1.4977075483470343
1.70725649157315,1.5095149,1.414412669556081
2.28713620059279,2.05182,1.8369891257746433
0.48,0.45529786,0.5361656432728797
1.31692732157423,1.3144135,1.4977075483470343
1.30129476026387,1.32119,1.1851547752651281
0.931336047794361,0.96098787,1.0558277205182878
0.95,1.1143377,1.3509708804705929
1.45870597322329,1.3754407,1.3641208384836985
1.29,1.2258451,1.4787093302059215
0.92,0.90336376,1.0310697435948615
1.37,1.1723624,1.234362441178962
1.32788420267119,1.4124161,1.5607440003095872
1.34623312617375,1.5123719,1.5741010308450427
1.54197928943594,1.3318199,1.485196564781289
0.68,0.76049876,0.8329847807185125
1.48,1.134867,1.2823155188961224
1.7137779480556,1.9399532,1.7258584359601135
2.18136580453316,1.3869873,1.2823385785893877
1.28092437048477,1.1158795,1.1239425202741162
0.81262354057916,0.8512885,0.6900755616453979
1.41464240563899,1.7053434,1.6734343186892584
1.60362882891948,1.6225783,1.5880488294731419
0.89,1.058635,1.090763996504174
2.93471755533775,3.7625508,2.1289201573018195
0.69,0.8454329,0.971461909849797
1.13,0.9619124,1.1307960696015151
1.09,1.1270579,1.244588699382373
1.33,1.1798546,1.2215222884929993
1.12181370810473,1.2826262,1.3401168039379354
0.91385675105189,0.9563782,1.2180514909504396
1.61086643895728,1.0606843,1.0815253807287315
1.39,1.233831,1.2253354077711263
1.64179205357733,1.2847222,1.1528598338006069
2.31023152791801,1.0153925,1.247314592860894
0.999849194274029,0.95089483,1.1291749045084407
1.36,1.1693949,1.2006461728134217
1.58647879977458,1.5838206,1.5880488294731419
1.50896911838224,1.2292401,1.2327566592829653
1.16,1.1514146,1.087313958399618
0.904034579506698,1.0674121,1.1993849835716417
1.42976003139851,1.4791142,1.5467733132844992
0.802824269535511,0.8553412,0.7390640708114155
0.901712108156659,1.237277,1.451306726937283
0.867859093821076,1.1766826,1.1699371548215673
0.878533786988892,0.863558,0.7617705912904451
1.81831420820828,1.5305448,1.5196043046886223
1.35,1.175899,1.278059755344363
1.29947653220617,1.2433037,1.2916377980827458
0.87,0.82848895,0.7914621718077158
1.86733282598433,1.8525751,1.7877066649198425
0.95,1.2256428,1.306779968790996
0.776833825733485,0.8755862,0.954533967484076
0.985152686545446,1.2826262,1.3401168039379354
1.28512365582666,1.2358189,1.3970619619759637
1.28170133771846,1.2358189,1.3970619619759637
1.26,1.1212373,1.1410531610610086
1.56416821331352,1.4453107,1.598626244877847
1.17407622280181,1.2425346,1.304575891198554
0.859011261636454,0.79399484,0.9122678634991805
1.07,0.85704523,0.8466453404614461
0.92235338113631,1.043666,1.230243271638208
1.24342512181448,1.1630485,1.1179497922501584
0.94,0.9822253,1.0816028845781707
0.906292560541263,0.8064814,0.6439001964434448
1.8,1.2651144,1.3723785809370666
1.60001946262982,1.5872376,1.5087444698596024
1.44,1.4005706,1.3457540891501822
0.903600687797561,1.2847222,1.1528598338006069
0.779806707305855,0.8682872,1.014626748206515
0.861224424317591,0.86179036,0.9219176149054376
1.40190272762941,1.3827132,1.2883704051363796
1.52623045564965,1.4841992,1.522893348202024
1.7137779480556,1.9399532,1.7258584359601135
0.75,0.81711745,0.7914621718077158
0.75650396306399,0.9709465,0.9135518753987882
1.25703851645189,1.5715696,1.4888055628221932
1.04,1.1005199,0.9838653981416825
1.02952637912555,1.0620546,1.073638476494345
1.49,1.2792826,1.2651598135766042
0.999676025898377,1.0206419,1.1588058563395915
1.34,1.1830375,1.2792981610239826
0.690969266550988,0.99594486,0.9601418826787923
1.14897866646924,1.2425346,1.304575891198554
1.59209759822818,1.6451699,1.7029097465841632
0.978576957616621,1.0609703,1.0533927901564373
1.4052822729576,1.2292401,1.2327566592829653
0.745255975158421,0.7640372,0.8500120881640857
2.19981966073395,1.8691515,1.884153598953049
1.16,1.4680771,1.471722303893349
1.88233286031733,1.7546698,1.724303543381161
1.60654205165835,1.4594481,1.4054038317776425
1.38349691344499,1.2917262,1.371093448315813
0.594846762627934,0.5771654,0.9906769470664429
1.25,1.1903522,1.2125288551518303
1.09,0.8536193,1.0881943035243409
0.71,1.0958316,1.0892620500804595
1.0,1.1799887,1.1548306027283228
1.21433440404941,1.2076186,1.1264093188534052
1.04073756541012,1.1132627,1.1444650485416643
2.05,1.9658682,1.752781298741742
0.536916941068482,0.79399484,0.9122678634991805
1.31,1.2048044,1.1681187508692072
1.45360339703805,1.3417252,1.5521877795006738
0.92,1.1221098,1.4793324437880284
2.13770811977114,1.9968889,1.9104186803822671
1.37333177663838,1.2286587,1.2399391029181597
