实际值,XGB预测值,LGB预测值
5.72,6.6788116,6.592036674582355
4.47929552301056,4.8494306,5.428089983260888
5.09,5.451714,4.863021909577433
5.17,5.67367,6.850212147947351
5.91133532940151,4.7014785,5.204550606163803
5.67890740552484,4.8705606,5.297470694697696
3.63424315301083,4.8276463,5.983352818274127
9.00606718011148,7.926525,7.817439526501045
7.81,6.7473693,6.181047799202668
4.95,6.3111753,6.104198335983769
5.29,6.735783,7.244336897847376
4.89562996935692,5.27699,5.279772730829385
3.96249510245571,4.70593,4.993695848545577
3.33269526212376,3.9961193,3.981685179646414
3.12,3.1796012,3.262682873242369
4.89562996935692,5.27699,5.279772730829385
5.37352374015743,6.7862716,7.239127543269027
6.49207103303267,6.867093,6.525916753696685
8.01,8.942964,9.420588655552912
4.90259679299062,4.8750496,4.672045659309676
4.13,4.074676,4.055821141639937
7.03,8.605427,7.991882918713223
4.41,5.446744,5.621732811671142
4.97078050162633,4.87804,5.173229343875502
4.68204819167976,4.7158117,4.532896420642295
4.28571954825289,4.923011,5.7993548709718095
8.31,8.095759,8.14505007315763
4.04,4.696692,4.611175456181589
10.6253757513229,5.461323,6.02826222812653
2.87004705398208,5.276862,6.497129178891142
4.66118993361727,6.3969116,6.195305832530645
6.37928304582102,7.705575,8.674007511745904
5.08426637115239,4.4254136,4.055493878222673
4.2482060246928,4.366191,4.315369855581536
9.36,6.9659953,7.3708960676546145
3.76346912718204,3.363137,5.426784928703227
9.08,8.663141,8.321474534685862
6.65,7.934069,7.882661018844214
6.75,5.4096594,5.17942507442625
4.9,5.510257,6.202569103822586
6.00766798666857,5.904189,5.9560421723756685
6.58025642250529,7.614816,7.11600096805517
4.28402594361752,6.0707874,6.868497111820995
5.17,5.5583196,5.332852509722531
4.73327501828629,6.010046,6.888771008979736
3.49544074606874,6.709523,6.390428036145761
6.36892651366158,7.215228,7.407534906545459
5.28,5.434198,6.408460194981108
4.18123746926965,4.3345475,4.315369855581536
4.57562055076577,5.64606,5.5343897534464075
6.46,5.564093,6.633374861440102
7.99272004604356,7.390551,5.803552370991428
3.83567131780505,3.7737672,3.4136898599406824
8.59554761012667,8.471396,10.67981031048475
8.4022194679559,6.0766697,5.929171039740087
8.55012152889804,9.653259,7.293512397226013
7.0001162698658,8.178298,9.24219103194743
4.33149334152081,5.2091465,4.9330521947125785
4.98,5.53177,5.931775541130544
5.99367364934711,4.9524198,4.942837707823874
8.14,8.461309,8.832607298716535
4.89335749617913,4.849462,4.721584439145825
7.28,5.281477,5.185469488714479
6.97189527508644,5.870712,6.25513333107583
7.48527858067848,5.904189,5.9560421723756685
5.10527065000119,5.359263,5.7993548709718095
5.04814457930842,5.359263,5.7993548709718095
5.0,7.0843377,7.608247796522202
3.96918603922925,4.2903028,4.029174345256006
5.53002810005923,5.066296,5.032609288198596
8.25115798830712,8.398059,7.511793792488197
6.11,8.157273,8.638988066234818
7.79352950100795,6.797257,6.401854922385328
4.85956155068596,5.662204,6.477255779463051
7.68,7.2577934,6.815035229333105
5.78788113566677,7.7954416,8.754392090256209
3.78,6.3542852,5.27120149011403
3.96983344311317,4.3735466,4.877921272654245
4.28,4.634406,5.889548573492945
6.79340772972023,6.010046,6.888771008979736
9.58890903368007,9.12371,6.990672552206272
11.1771974993551,10.343544,9.531221927700889
4.22375389415815,4.293445,4.763458087772217
4.70422003587054,4.8445253,4.736851047189168
10.6253757513229,5.461323,6.02826222812653
11.43,8.452043,9.14761144188109
9.67198488074074,8.396305,7.201057143111719
4.71467303931923,5.1360497,5.151101610435745
7.95,7.226349,8.131417551249484
5.44454858898899,6.0868897,6.243260057869138
4.3,5.2435255,5.435076423786051
6.79583393711269,6.5505238,6.297326210606395
4.98,5.8350644,6.688169988630849
14.5549545450629,10.945366,8.189106417078635
6.19121677319549,5.066296,5.032609288198596
4.80028491469479,4.505148,4.807099387049683
6.64074313099452,5.9775686,5.379990218833606
4.83159013503427,5.64606,5.5343897534464075
10.6210824926543,11.297507,8.92868239540397
3.00707099734856,3.265195,3.1366591558717865
6.72,4.891255,4.918444054316302
3.83382769503875,4.212488,4.007193361931425
4.47090468301706,4.822431,5.853717883979622
4.34733266038778,4.5672736,5.50358122262688
15.2912681041697,11.881827,10.584475373380588
4.93,5.364534,5.32677675998358
7.88,9.220831,8.477589184012226
12.67,9.464259,8.327428750413643
5.34,5.663472,5.598019012801334
4.90977211587659,5.0981517,5.311443891882231
5.88150427562319,5.926221,6.031095686036948
3.41,3.899649,4.5565190975223056
13.846755169101,8.398059,7.511793792488197
4.69,5.147993,6.051736704969953
4.85386179633226,4.4021516,4.291121517397806
8.78,8.681465,8.907181678712723
3.77186267253025,3.8533018,4.096675348957659
3.98528550571635,5.266563,5.456609108148363
7.22848795348823,6.797257,6.401854922385328
5.70670396758034,6.175586,5.581281890045147
6.79583393711269,6.208994,6.159151169397812
14.2258454066156,5.8776927,7.0226071533374785
6.42767048070787,9.459095,8.043840892243763
4.23372212781848,4.6786532,4.391983622925027
3.70900532420503,7.8609858,7.379776690085629
3.66,9.069427,9.183249152203794
4.11,8.737515,7.35311827795457
7.86025256402864,6.4440384,6.189893275893528
4.27115326162422,5.821063,6.159151169397812
6.38,4.9915905,4.709311085084367
8.04829669636019,6.0191317,6.772172537326115
8.03736677007402,8.645852,11.383367694283372
4.5075567108435,4.3189416,3.945666648009183
5.86,5.8343816,6.272082239103564
8.01,8.5684,9.183510126009962
7.44,6.7955027,5.823524607296731
5.45,7.995746,7.3019618832795326
4.55,5.9796495,6.295447360510176
10.6,10.461583,9.400525435252915
5.34,5.235451,4.9416650948910235
6.62,5.380598,6.202569103822586
4.93,5.2971187,5.5054636078898405
2.79034612947172,3.2968829,3.8905041072541278
4.55919884911442,4.470659,4.627861674037712
4.51,5.4770494,6.756161974890161
5.81,5.183363,5.778875457767427
11.1220549667709,10.213488,9.257236059701052
17.5473394051783,7.3216076,7.452474540877817
3.44,3.899649,4.5565190975223056
5.10527065000119,5.359263,5.7993548709718095
4.52,4.977474,5.6941628511390245
3.73581252363255,3.9542868,3.828641778042095
4.10107580119051,4.7386217,4.60302136588593
5.19514992722035,4.9904094,4.9432511529156695
