实际值,XGB预测值,LGB预测值
1.2,1.2496434,1.197396951016903
1.44197038831293,1.4040046,1.3343910734295947
1.48,1.4054103,1.419556539372401
1.69,1.5055796,1.6313413113394706
1.35377314474176,1.7202181,1.6903356373425895
1.26360964720813,1.5411265,1.9321443050473042
2.08128431486567,1.8184409,1.5991311610635275
1.02071312897206,1.1085176,1.1146725979642915
0.94,1.0257193,1.0642388392821098
1.56,1.3154062,1.3196984710730197
1.32,1.3108606,1.2699916817313075
1.32119870839028,1.4940121,1.8079202756938808
1.78640808401649,1.5657488,1.5495826795295395
2.76554368000788,2.559601,2.329615559003702
1.46,1.4439591,1.4086649097935315
1.32119870839028,1.4940121,1.8079202756938808
1.29207804052437,1.1798152,0.9674864232329865
0.989235398766721,0.9838435,1.0580428060571645
1.44,1.3427442,1.2017071570732025
1.48172234371401,1.5066668,1.547524482285357
1.64,1.5014807,1.7540938712769112
1.03,1.149048,1.1538497634348537
1.41,1.3439108,1.3317606647647697
1.33237969430303,1.408651,1.6623951089307323
1.46649760755851,1.8459547,2.027501666079022
1.58111299258456,1.3648723,1.8422363426121755
0.79,0.88554347,0.9210758016521938
1.58,1.3577892,1.5135361315453417
2.76081491280484,2.9057577,2.4643985618899515
3.70777373254956,1.7461,2.0586772840237844
1.42950971036679,1.2807994,1.3222744755146045
0.899575030524269,0.9927773,0.881673163339232
1.67006166410228,1.9810188,1.9029283935785775
1.97587519962408,1.9298798,1.8807801849100914
1.07,1.1887176,1.3220463330130863
4.00907572566498,5.6108327,3.0195455950519356
0.8,1.0783544,1.1872437981720212
1.25,1.1148527,1.3866757050751823
1.45,1.4416227,1.4767943042998835
1.68,1.4220474,1.445782335780096
1.34768706976522,1.593759,1.6288459266065862
0.987196742604032,1.0499334,1.1181592708217778
1.82440841735015,1.2323828,1.2247846686144193
1.81,1.6001244,1.6352449575219767
1.83569433244809,1.4135442,1.2182391545419347
2.85064977714083,1.1139235,1.3563167829224316
1.06008266968837,1.0717179,1.2182391545419347
1.67,1.3911523,1.4669323130259142
1.86985208944403,1.6984061,1.8749670628977841
1.67110463774437,1.4102396,1.4223561924011197
1.67,1.6143218,1.5543775671457192
0.987113887696914,1.2080365,1.268295189665081
1.48673174784371,1.5372685,1.6820284165808763
0.809582018898945,0.81983316,0.8507461225327306
1.03351894281695,1.3621557,1.7149886087372688
0.978738779779704,1.4255234,1.511699321458876
1.01024290356046,1.0271909,0.9338950538722368
1.97476025778421,1.660593,1.745542619048953
1.68,1.5045975,1.5770963016146273
1.15160061574405,1.2015928,1.3097046538739079
1.01,0.95526475,0.9314516171013276
2.24896373631131,2.263121,2.1238373528072967
1.15,1.4431047,1.3636179876785806
1.04244427633817,1.1217831,1.1734509163060243
1.2371317954994,1.593759,1.6288459266065862
1.29454725858144,1.2704962,1.5865499342948535
1.26369354249791,1.2704962,1.5865499342948535
1.25,1.2402698,1.2285583576196
1.78938570062806,1.6549846,1.863861601891026
1.12753791239259,1.2004032,1.3097046538739079
0.916465259076691,0.8907858,1.0940036649540874
1.06,1.0211372,1.0336369557307692
0.998649816388289,1.1048672,1.3747755530166683
1.18795611566004,1.1244187,1.0638758392638703
0.98,1.1965146,1.3524622111810929
0.986673250598831,0.928102,0.7159829784141574
2.0,1.3196917,1.4119494231847587
1.84907368103441,1.9842478,1.7563933776726146
1.7,1.6241987,1.6569704370250664
0.931224579611896,1.4135442,1.2182391545419347
0.9646361574972,1.0406749,1.1309805470989358
1.12276480709059,1.067676,1.238552108442312
1.36828799200183,1.3836389,1.3199925707769866
1.7887192290105,1.7577578,1.7546410875168565
2.76081491280484,2.9057577,2.4643985618899515
0.9,0.95526475,0.9314516171013276
0.971033461358311,1.0353447,1.0551332829455653
1.51924065273224,1.5925137,1.4938235026119573
1.21,1.3224373,1.171329911758151
1.20000159433187,1.0667845,1.2210837668697299
1.84,1.6485227,1.3975457173083163
1.0470297818265,1.091528,1.1303139265261808
1.82,1.5055468,1.7752726413851068
1.00226837435075,1.2617084,1.1704659594710356
1.10659088507313,1.2004032,1.3097046538739079
